国内卫视,#genre#
福建文体,http://39.135.55.105:6610/PLTV/88888888/224/3221227188/index.m3u8?servicetype=1
福建新闻,http://39.135.55.105:6610/PLTV/88888888/224/3221227180/index.m3u8?servicetype=1
福建旅游,http://39.135.55.105:6610/PLTV/88888888/224/3221227190/index.m3u8?servicetype=1
福建电视剧,http://39.135.55.105:6610/PLTV/88888888/224/3221227079/index.m3u8?servicetype=1
福建经济,http://39.135.55.105:6610/PLTV/88888888/224/3221227184/index.m3u8?servicetype=1
福建综合,http://39.135.55.105:6610/PLTV/88888888/224/3221227149/index.m3u8?servicetype=1
厦门1,http://39.135.55.105:6610/PLTV/88888888/224/3221226814/index.m3u8?servicetype=1
厦门2,http://39.135.55.105:6610/PLTV/88888888/224/3221226777/index.m3u8?servicetype=1
厦门3,http://39.135.55.105:6610/PLTV/88888888/224/3221226760/index.m3u8?servicetype=1
南平1,http://39.135.55.105:6610/PLTV/88888888/224/3221227066/index.m3u8?servicetype=1
南平2,http://39.135.55.105:6610/PLTV/88888888/224/3221226956/index.m3u8?servicetype=1

福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8

宁德1,http://39.135.55.7:6610/PLTV/88888888/224/3221227196/index.m3u8?servicetype=1&IASHttpSessionId=OTT
宁德2,http://live.nddst.com/ndtv2/playlist.m3u8
龙岩新闻综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8
龙岩公共频道,http://live.lytv.net.cn/ggpd/sd/live.m3u8
龙岩公共频道,http://stream.lytv.net.cn/1/sd/live.m3u8 
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8 
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
霞浦综合,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8
霞浦公共,http://218.106.152.196/lsdream/f2Hfjtd/5000/live.m3u8
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8
晋江电视台,http://stream.jinjiang.tv/1/sd/live.m3u8#http://124.238.99.44:808/hls/190/index.m3u8
晋江电视台,http://stream.jinjiang.tv/1/sd/live.m3u8?_upt=7738cbdd1569250965
龙溪新闻HD,http://natv.cnjrna.com:3000/channel/sovp/1000000000000018/video_1564_none.m3u8
尤溪新闻综合,http://ikukan.com/daili/gdy/gdy.php?id=yxxwzh
尤溪电视台,http://ikukan.com/daili/gdy/gdy.php?id=yxlyxc
漳州-1,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
漳浦综合,http://220.161.87.62:8800/hls/0/index.m3u8
南安新闻综合HD,http://natv.cnjrna.com:3000/channel/sovp/1000000000000018/video_1564_none.m3u8
厦门1,http://39.135.55.7:6610/PLTV/88888888/224/3221227185/index.m3u8?servicetype=1&IASHttpSessionId=OTT

龙岩新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227200/index.m3u8?servicetype=1&IASHttpSessionId=OTT
三明新闻综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227173/index.m3u8?servicetype=1&IASHttpSessionId=OTT
漳州-1,http://39.135.55.7:6610/PLTV/88888888/224/3221227169/index.m3u8?servicetype=1&IASHttpSessionId=OTT
泉州-1,http://39.135.55.7:6610/PLTV/88888888/224/3221227165/index.m3u8?servicetype=1&IASHttpSessionId=OTT
莆田1套,http://39.135.55.7:6610/PLTV/88888888/224/3221227161/index.m3u8?servicetype=1&IASHttpSessionId=OTT
莆田2套,http://www.238311.cn:555/335904506/pt.php?id=5
莆田3,http://www.238311.cn:555/335904506/pt.php?id=6
新罗电视台一,http://stream.lyxltv.com/xltv/sd/live.m3u8
福建云霄FHD,http://live.zzyxxw.com:85/live/xwzh.m3u8
永泰综合,http://ytrmtzx.com:8278/yongtaipindao1/playlist.m3u8
永安综合,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
德化新闻综合,http://ikukan.com/daili/gdy/gdy.php?id=dhzh
长乐综合,http://ikukan.com/daili/gdy/gdy.php?id=cltv
福清综合,http://ikukan.com/daili/gdy/gdy.php?id=fqzh
南平新闻,rtsp://183.252.166.199/PLTV/88888888/224/3221226772/47387629.smil
莆田1套,rtsp://183.252.166.199/PLTV/88888888/224/3221226724/45553236.smil
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8
将乐二套,http://218.106.152.196/lsdream/1MKmR5B/2000/live.m3u8

上海台,#genre#
上海新闻综合,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/xwzhhd/4000000/mnf.m3u8
上海东方影视,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海ICS,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/wypdhd/4000000/mnf.m3u8
上海第一财经,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/dycjhd/4000000/mnf.m3u8
上海都市,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/ylpdhd/4000000/mnf.m3u8
全纪实,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/qjshd/4000000/mnf.m3u8
动漫秀场,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/dmxchd/4000000/mnf.m3u8
都市剧场,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/dsjchd/4000000/mnf.m3u8
哈哈炫动,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/hhxdhd/4000000/mnf.m3u8
生活时尚,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/shsshd/4000000/mnf.m3u8
上海纪实人文,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jspdhd/4000000/mnf.m3u8
上海五星体育,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
极速汽车,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jsqchd/4000000/mnf.m3u8
欢笑剧场,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/hxjchd/4000000/mnf.m3u8
劲爆体育,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/4000000/mnf.m3u8
魅力足球,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/4000000/mnf.m3u8
东方财经·浦东,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/dfcj/1300000/mnf.m3u8
法治天地,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/fztd/1300000/mnf.m3u8
七彩戏剧,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/qcxj/1300000/mnf.m3u8
嘉佳卡通,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jjkt/1300000/mnf.m3u8
金色频道,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/jingsepd/1300000/mnf.m3u8
上海教育,https://live2018.setv.sh.cn/setv/programme10_ud.m3u8?auth_key=4794048378-0-0-06e60dd476e18047abd3be7701993ee8

上海新闻综合,http://183.207.255.188/live/program/live/xwzhhd/4000000/mnf.m3u8
上海东方影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海ICS,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
上海第一财经,http://183.207.255.188/live/program/live/dycjhd/4000000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
哈哈炫动,http://183.207.255.188/live/program/live/hhxdhd/4000000/mnf.m3u8
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
上海纪实人文,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
极速汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
欢笑剧场http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
金山频道,http://live.mudu.tv/watch/4zbn2f.m3u8
东方财经·浦东,http://140.207.241.2:8080/live/program/live/dfcj/1300000/mnf.m3u8
欢笑剧场,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
欢笑剧场,http://39.134.39.37/PLTV/88888888/224/3221226203/index.m3u8
上海第一财经,http://39.134.39.37/PLTV/88888888/224/3221226172/index.m3u8
上海纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8
浦东,http://pdtvlive.pudongtv.cn/live/pdtv.m3u8

上海东方影视,http://112.25.48.68/live/program/live/dsjpdhd/4000000/mnf.m3u8
生活时尚,http://112.25.48.68/live/program/live/shsshd/4000000/mnf.m3u8
都市剧场,http://112.25.48.68/live/program/live/dsjchd/4000000/mnf.m3u8

北京台,#genre#
北京新闻,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/btv9hd.m3u8
北京卫视,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/btv1hd.m3u8
北京文艺,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/btv2hd.m3u8
北京科教,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/btv3hd.m3u8
北京影视,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/btv4hd.m3u8
北京科教,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/btv5hd.m3u8
北京生活,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/btv7hd.m3u8
北京青年,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/btv8hd.m3u8
北京冬奥纪实,http://[2001:da8:c000:1201:f816:3eff:fe09:940e]/hls/btv11hd.m3u8

北京新闻,http://221.179.136.141:443/PLTV/88888888/224/3221226437/1.m3u8
北京影视,http://221.179.136.150:443/PLTV/88888888/224/3221226486/1.m3u8
北京生活,http://221.179.136.146:443/PLTV/88888888/224/3221226561/1.m3u8
北京文艺,http://221.179.136.134:443/PLTV/88888888/224/3221226440/1.m3u8
北京财经,http://221.179.136.150:443/PLTV/88888888/224/3221226560/1.m3u8
北京青年,http://221.179.136.150:443/PLTV/88888888/224/3221226562/1.m3u8
北京科教,http://221.179.136.143:443/PLTV/88888888/224/3221226559/1.m3u8


石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8
通州电视台,http://pull.dayuntongzhou.com/live/tztv.m3u8
顺义电视,http://livesydst.chinamcache.com/sydst/zb04.m3u8?auth_key=1633924026-0-0-674388eaa14736b03bcd6cfd1d294ba1
房山无线,http://live.funhillrm.com/2/sd/live.m3u8
房山有线,http://live.funhillrm.com/5/sd/live.m3u8

云南台,#genre#
云南卫视,https://hwapi.yunshicloud.com/8xughf/e0bx15.m3u8
云南公共,https://hwapi.yunshicloud.com/62hdvf/227q43.m3u8
云南卫视,https://hwapi.yunshicloud.com/62hdvf/41hse3.m3u8
云南影视,https://hwapi.yunshicloud.com/62hdvf/utrat7.m3u8
云南生活资讯,https://hwapi.yunshicloud.com/62hdvf/180p57.m3u8
云南都市,https://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/playlist.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/playlist.m3u8
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8
昆明文体娱乐,http://wshls.live.migucloud.com/live/6KN3ZB2S_C0_2/playlist.m3u8
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8
昆明影视综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
曲靖1,http://39.130.202.81:6610/gitv_live/G_QUJING-1/G_QUJING-1.m3u8
曲靖2,http://39.130.202.81:6610/gitv_live/G_QUJING-2/G_QUJING-2.m3u8
曲靖3,http://39.130.202.81:6610/gitv_live/G_QUJING-3/G_QUJING-3.m3u8
罗平,http://39.130.202.81:6610/gitv_live/G_QJLUOPING/G_QJLUOPING.m3u8
会泽,http://39.130.202.81:6610/gitv_live/G_HUIZE/G_HUIZE.m3u8
楚雄综合 HD,http://hwzbout.yunshicloud.com/gbqei5/cy550p.m3u8
楚雄公共 HD,http://hwzbout.yunshicloud.com/gbqei5/12661u.m3u8
玉溪新闻综合,http://39.130.202.81:6610/gitv_live/G_YUXIXW/G_YUXIXW.m3u8
玉溪新闻综合,http://hwzbout.yunshicloud.com/r5fc3f/3l9g1m.m3u8
玉溪公共,http://39.130.202.81:6610/gitv_live/G_YUXIGG/G_YUXIGG.m3u8
玉溪公共,https://hwapi.yunshicloud.com/r5fc3f/4kzlat.m3u8
玉溪-澄江综合,https://hwapi.yunshicloud.com/0up56g/5272xb.m3u8
红塔区电视,http://zb-live.ynurl.com/live/ht0716.m3u8
红塔区电视,http://39.130.202.81:6610/gitv_live/G_HONGTA/G_HONGTA.m3u8
江川电视台,http://39.130.202.81:6610/gitv_live/G_JIANGCHUAN/G_JIANGCHUAN.m3u8
通海电视台,http://39.130.202.81:6610/gitv_live/G_TONGHAI/G_TONGHAI.m3u8
华宁电视台,http://39.130.202.81:6610/gitv_live/G_HUANING/G_HUANING.m3u8
峨山电视,http://39.130.202.81:6610/gitv_live/G_ESHAN/G_ESHAN.m3u8
新平电视台,http://39.130.202.81:6610/gitv_live/G_XINPING/G_XINPING.m3u8
元江电视台,http://39.130.202.81:6610/gitv_live/G_YUANJIANG/G_YUANJIANG.m3u8
澄江电视台,http://39.130.202.81:6610/gitv_live/G_CHENGJIANG/G_CHENGJIANG.m3u8
怒江频道,http://hwzbout.yunshicloud.com/s5xpv2/9r4ei4.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山公共,http://39.130.202.81:6610/gitv_live/G_WENSHANGG/G_WENSHANGG.m3u8
文山公共,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山市频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
西畴电视台,http://39.130.202.81:6610/gitv_live/G_XICHOU/G_XICHOU.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
丽江新闻综合,https://hwapi.yunshicloud.com/mj1170/h6f7wv.m3u8
丽江公共,https://hwapi.yunshicloud.com/mj1170/06qk26.m3u8
丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
普洱新闻综合,http://hwzbout.yunshicloud.com/701aec/orx377.m3u8
普洱2,http://39.130.202.81:6610/gitv_live/G_PUERTV-2/G_PUERTV-2.m3u8
普洱3,http://39.130.202.81:6610/gitv_live/G_PUERTV-3/G_PUERTV-3.m3u8
洱源综合 HD,https://hwapi.yunshicloud.com/679z1m/e71cxz.m3u8
思茅电视台,http://39.130.202.81:6610/gitv_live/G_SIMAO/G_SIMAO.m3u8
墨江电视台,http://39.130.202.81:6610/gitv_live/G_MOJIANG/G_MOJIANG.m3u8
景谷电视台,http://39.130.202.81:6610/gitv_live/G_JINGGU/G_JINGGU.m3u8
镇沅电视台,http://39.130.202.81:6610/gitv_live/G_ZHENYUAN/G_ZHENYUAN.m3u8
江城电视台,http://39.130.202.81:6610/gitv_live/G_JIANGCHENG/G_JIANGCHENG.m3u8
孟连电视台,http://39.130.202.81:6610/gitv_live/G_MENGLIAN/G_MENGLIAN.m3u8
澜沧电视台,http://39.130.202.81:6610/gitv_live/G_LANCANG/G_LANCANG.m3u8
红河-1,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
红河-2,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
红河县频道,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
蒙自电视台,http://39.130.202.81:6610/gitv_live/G_MENGZI/G_MENGZI.m3u8
个旧频道,http://39.130.202.81:6610/gitv_live/G_GEJIU/G_GEJIU.m3u8
屏边综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel5/playlist.m3u8
建水电视台,http://39.130.202.81:6610/gitv_live/G_JIANSHUI/G_JIANSHUI.m3u8
石屏电视台,http://39.130.202.81:6610/gitv_live/G_SHIPING/G_SHIPING.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
元阳电视台,http://39.130.202.81:6610/gitv_live/G_YUANYANG/G_YUANYANG.m3u8
绿春频道,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
河口电视台,http://39.130.202.81:6610/gitv_live/G_HEKOU/G_HEKOU.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
迪庆综合,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8
迪庆藏语,http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8
麻栗坡频道,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
西双版纳-1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳-2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
勐海电视台,http://39.130.202.81:6610/gitv_live/G_MENGHAI/G_MENGHAI.m3u8
勐腊电视台,http://39.130.202.81:6610/gitv_live/G_MENGLA/G_MENGLA.m3u8
保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
元江频道,http://hwzbout.yunshicloud.com/9s2m3y/2koy3r.m3u8
QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
镇雄电视台,https://livebroadcast.ccwb.cn/live/w1589843132020956.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
施甸电视台,http://39.130.202.81:6610/gitv_live/G_SHIDIAN/G_SHIDIAN.m3u8
龙陵电视台,http://39.130.202.81:6610/gitv_live/G_LONGLING/G_LONGLING.m3u8
昌宁电视台,http://39.130.202.81:6610/gitv_live/G_CHANGNING/G_CHANGNING.m3u8
腾冲综合,http://39.130.202.81:6610/gitv_live/G_TENGCHONG/G_TENGCHONG.m3u8
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
蒙自综合,http://39.129.163.220:8134/hls-live/livepkgr/_definst_/mz1/mz1.m3u8
盈江综合,http://live.ynurl.com/video/s10016-yjtv1hd/index.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
巍山综合,https://hwapi.yunshicloud.com/euxv6l/5q7637.m3u8
彝良电视台 http://39.130.202.81:6610/gitv_live/G_YILIANG/G_YILIANG.m3u8
楚雄综合,http://hwzbout.yunshicloud.com/gbqei5/cy550p.m3u8
楚雄公共,http://hwzbout.yunshicloud.com/gbqei5/12661u.m3u8
永胜电视台,http://39.130.202.81:6610/gitv_live/G_YONGSHENG/G_YONGSHENG.m3u8
华坪电视台,http://39.130.202.81:6610/gitv_live/G_HUAPING/G_HUAPING.m3u8
大理新闻综合,http://39.130.202.81:6610/gitv_live/G_DALITV-1/G_DALITV-1.m3u8
大理农业生活,http://39.130.202.81:6610/gitv_live/G_DALITV-2/G_DALITV-2.m3u8
大理市电视台,http://39.130.202.81:6610/gitv_live/G_DALISHITV-1/G_DALISHITV-1.m3u8
宾川1,http://39.130.202.81:6610/gitv_live/G_BINCHUANTV-1/G_BINCHUANTV-1.m3u8
宾川2,http://39.130.202.81:6610/gitv_live/G_BINCHUANTV-2/G_BINCHUANTV-2.m3u8
鹤庆电视台,http://39.130.202.81:6610/gitv_live/G_HEQING/G_HEQING.m3u8
迪庆新闻综合,http://39.130.202.81:6610/gitv_live/G_DIQING-1/G_DIQING-1.m3u8
迪庆藏语,http://39.130.202.81:6610/gitv_live/G_DIQINGZY/G_DIQINGZY.m3u8
香格里拉电视台,http://39.130.202.81:6610/gitv_live/G_DIQINGXGLL/G_DIQINGXGLL.m3u8
维西电视台,http://39.130.202.81:6610/gitv_live/G_DIQINGWX/G_DIQINGWX.m3u8
巍山电视台,http://39.130.202.81:6610/gitv_live/G_WEISHAN/G_WEISHAN.m3u8
云南卫视,http://39.130.202.76:6610/gitv_live/G_YUNNAN-HD/G_YUNNAN-HD.m3u8
云南都市,http://39.130.202.76:6610/gitv_live/G_YNTV-2-HD/G_YNTV-2-HD.m3u8
云南娱乐,http://39.130.202.76:6610/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8
云南生活,http://39.130.202.76:6610/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8
云南影视,http://39.130.202.76:6610/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8
云南公共,http://39.130.202.76:6610/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8
云南少儿,http://39.130.202.76:6610/gitv_live/G_YNTVSE-HD/G_YNTVSE-HD.m3u8
澜湄国际,http://39.130.202.76:6610/gitv_live/G_YNTVGJ/G_YNTVGJ.m3u8
七彩公交,http://39.130.202.76:6610/gitv_live/G_QICAIGONGJIAO/G_QICAIGONGJIAO.m3u8
昆明新闻,http://39.130.202.76:6610/gitv_live/G_KMTV-1/G_KMTV-1.m3u8
昆明公共,http://39.130.202.76:6610/gitv_live/G_KMTV-6/G_KMTV-6.m3u8
昆明生活,http://39.130.202.76:6610/gitv_live/G_KMTV-2/G_KMTV-2.m3u8
